achievementCount,attemptCount,chatRoom,codinGamer,communityCreation,contributor,coverBinaryId,creationTime,description,detailsPageUrl,doneAchievementCount,feedback,forumLink,globalTotal,id,lastActivity,league,level,logoBinaryId,mode,openChallenge,optimCriteria,optimCriteriaId,optimPoints,position,prettyId,previewBinaryId,puzzleLeaderboardId,rank,replayIds,score,solvedCount,testSessionHandle,thumbnailBinaryId,title,topics,total,type,validatorScore,xpPoints
0,869,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1527250, 'pseudo': '[CPC]glau', 'publicHandle': '1a493698e5f1d0c57840a36321cc6c640527251', 'enable': False, 'avatar': 5866231841227, 'cover': 5866328638507}",,1477084431738,,/training/hard/hangman,0,"{'feedbackId': 218, 'feedbacks': [2, 2, 28, 45, 64]}",community-puzzle-hangman/2172,,219,1493583904004.0,,hard,,,,,,,,hangman,,,0,,,603,751616873cbff2941ebd43c74156818981a588d,,Hangman,[],,CODE,100,50.0
0,681,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 154906, 'pseudo': 'JBM', 'publicHandle': '0d71f9df5da706f9f77c07c34d12480e609451', 'enable': False}",,1477141839746,,/training/medium/brackets-enhanced-edition,0,"{'feedbackId': 219, 'feedbacks': [1, 2, 11, 38, 48]}",community-puzzle-brackets-enhanced-edition/2175,,220,1481373664005.0,,medium,,,,,,,,brackets-enhanced-edition,,,0,,,430,6418559ea0c5809bb737a0085a2462c3dc7f2b8,,"Brackets, Enhanced Edition",[],,CODE,100,50.0
0,3898,hypersonic,,False,,8231286622070.0,1477484046072,,/multiplayer/bot-programming/hypersonic,0,"{'feedbackId': 220, 'feedbacks': [0, 0, 5, 25, 207]}",hypersonic-puzzle-discussion/2193,2081.0,221,,,multi,8231290781801.0,,,,rank,,,hypersonic,8237146152205.0,hypersonic,91,"[141203889, 141195103, 140982569]",,0,,8231260835147.0,Hypersonic,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'BFS', 'value': 'Parcours en largeur', 'children': []}, {'handle': 'DFS', 'value': 'Parcours en profondeur', 'children': []}]}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'simulation', 'value': 'Simulation', 'children': []}]}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': []}]",2081.0,ARENA,0,
0,171,,,True,"{'userId': 153965, 'pseudo': 'Keelhaul', 'publicHandle': '33ab64bba7b3fbcd014b8bb7a50a4684569351', 'enable': False, 'avatar': 4367050238110, 'cover': 8187822376146}",,1477509903886,,/training/hard/the-burglars-dilemna,0,"{'feedbackId': 221, 'feedbacks': [0, 0, 0, 5, 24]}",community-puzzle-the-burglars-dilemna/2198,,222,,,hard,,,,,,,,the-burglars-dilemna,,,0,,,119,,,The Burglar's Dilemna,[],,CODE,0,50.0
0,506,,,True,"{'userId': 878974, 'pseudo': 'nicola', 'publicHandle': '21bf42f790de293c3aef398f18cd2627479878', 'enable': False, 'avatar': 26090852120005, 'cover': 1735058494121}",,1477680510223,,/training/medium/222-rubiks-cube-movements,0,"{'feedbackId': 222, 'feedbacks': [4, 3, 9, 15, 32]}",community-puzzle-2x2x2-rubik-s-cube-movements/2205,,223,,,medium,,,,,,,,222-rubiks-cube-movements,,,0,,,210,118391116c2c5f634cd8904ca3993dcfd36b22b0,,2×2×2 Rubik’s cube movements,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'group-theory', 'value': 'Group theory', 'children': []}, {'handle': 'rubik’s-cube', 'value': 'Rubik’s cube', 'children': []}]}, {'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'strings', 'value': 'Chaînes de caractères', 'children': []}]}, {'handle': 'data-structures', 'value': 'Structures de Données', 'children': [{'handle': 'lists', 'value': 'Listes', 'children': []}]}]",,CODE,0,50.0
0,167,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 552776, 'pseudo': 'player_one', 'publicHandle': 'fefb3b0a360d9451bde5553900470e2d677255', 'enable': False, 'avatar': 15603633176753, 'cover': 1775987663405}",,1477754074785,,/training/hard/pascal-trapezoid,0,"{'feedbackId': 223, 'feedbacks': [0, 0, 5, 7, 12]}",community-puzzle-pascal-trapezoid/2208,,224,1501087572022.0,,hard,,,,,,,,pascal-trapezoid,,,0,,,101,7516306a5369709ae2f14bdc954df9dd98608d5,,Pascal Trapezoid,[],,CODE,100,50.0
0,819,,,True,"{'userId': 1100752, 'pseudo': 'ValNykol', 'publicHandle': '512fb043c43498b9bc7605da47190de72570011', 'enable': False, 'avatar': 10307803807981, 'cover': 8272966048611}",,1477760707056,,/training/hard/zergling-rush,0,"{'feedbackId': 224, 'feedbacks': [0, 1, 7, 37, 104]}",community-puzzle-zergling-rush/2209,,225,,,hard,,,,,,,,zergling-rush,,,0,,,459,,,Zergling rush,[],,CODE,0,50.0
0,639,,,True,"{'userId': 1103438, 'pseudo': 'btharper', 'publicHandle': '5d881e966b225e70e65711553e65f8f18343011', 'enable': False, 'avatar': 5678142876588}",,1477944824124,,/training/expert/chemical-equation-balancing,0,"{'feedbackId': 225, 'feedbacks': [0, 3, 4, 10, 37]}",community-puzzle-chemical-equation-balancing/2217,,226,,,expert,,,,,,,,chemical-equation-balancing,,,0,,,166,11088934877a87b926b18fa90b9000d23230450e,,Chemical Equation Balancing,[],,CODE,0,50.0
0,775,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1100752, 'pseudo': 'ValNykol', 'publicHandle': '512fb043c43498b9bc7605da47190de72570011', 'enable': False, 'avatar': 10307803807981, 'cover': 8272966048611}",,1478096199356,,/training/medium/factorial-vs-exponential,0,"{'feedbackId': 226, 'feedbacks': [2, 1, 13, 23, 63]}",community-puzzle-factorial-vs-exponential/2222,,227,1518886658413.0,,medium,,,,,,,,factorial-vs-exponential,,,0,,,374,613657341e0d67158070a854acc186510a2d3eb,,Factorial vs Exponential,"[{'handle': 'uncategorized', 'value': 'Sans catégorie', 'children': [{'handle': 'mathematics', 'value': 'Mathematics', 'children': []}]}]",,CODE,100,50.0
0,468,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1174714, 'pseudo': 'Shoko84', 'publicHandle': 'b23e9b2c3708c21e0a0221b1d6c0a9eb4174711', 'enable': False, 'avatar': 9552765056380, 'cover': 9634123381295}",,1478104256904,,/training/medium/advanced-tree,0,"{'feedbackId': 227, 'feedbacks': [2, 6, 10, 22, 28]}",community-puzzle-advanced-tree/2223,,228,1488465277666.0,,medium,,,,,,,,advanced-tree,,,0,,,190,7032836c28b212503e6818844046c53b84350cf,,Advanced Tree,[],,CODE,0,50.0
0,1608,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 154906, 'pseudo': 'JBM', 'publicHandle': '0d71f9df5da706f9f77c07c34d12480e609451', 'enable': False}",,1478277022314,,/training/easy/bulk-email-generator,0,"{'feedbackId': 228, 'feedbacks': [8, 13, 29, 87, 100]}",community-puzzle-bulk-email-generator/2234,,229,1554563630071.0,,easy,,,,,,,,bulk-email-generator,,,0,,,1015,162333261add0a45591a1f6c4e18b0ef9d4abba1,,Bulk Email Generator,[],,CODE,100,50.0
0,3169,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 154906, 'pseudo': 'JBM', 'publicHandle': '0d71f9df5da706f9f77c07c34d12480e609451', 'enable': False}",,1478351660357,,/training/medium/gravity-tumbler,0,"{'feedbackId': 229, 'feedbacks': [2, 2, 41, 170, 281]}",community-puzzle-gravity-tumbler/2236,,230,1526498727035.0,,medium,,,,,,,,gravity-tumbler,,,0,,,2222,11295216a8b2d2e3c571fdbbb6dccd09ed7f22c3,,Gravity Tumbler,[],,CODE,100,50.0
0,336,,,True,"{'userId': 1336464, 'pseudo': 'magaiti', 'publicHandle': 'eec8bff1779e6e64b0ce890f0d5f53e64646331', 'enable': False, 'avatar': 4034881109815, 'cover': 4526536030108}",,1478353373919,,/training/hard/misere-nim,0,"{'feedbackId': 230, 'feedbacks': [0, 0, 0, 9, 18]}",community-puzzle-misere-nim/2237,,231,,,hard,,,,,,,,misere-nim,,,0,,,118,613657244f17db182a7b917d84c994f3d517aab,,Misère Nim,[],,CODE,0,50.0
0,661,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 153965, 'pseudo': 'Keelhaul', 'publicHandle': '33ab64bba7b3fbcd014b8bb7a50a4684569351', 'enable': False, 'avatar': 4367050238110, 'cover': 8187822376146}",,1478378345042,,/training/hard/inertia-ride,0,"{'feedbackId': 231, 'feedbacks': [2, 5, 19, 25, 50]}",community-puzzle-inertia-ride/2239,,232,1481411510903.0,,hard,,,,,,,,inertia-ride,,,0,,,349,6136557e318641e1a2a62945c4b3c3ee2233638,,Inertia ride,[],,CODE,88,50.0
0,1480,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1103438, 'pseudo': 'btharper', 'publicHandle': '5d881e966b225e70e65711553e65f8f18343011', 'enable': False, 'avatar': 5678142876588}",,1478692416230,,/training/medium/number-of-letters-in-a-number---binary,0,"{'feedbackId': 232, 'feedbacks': [2, 6, 24, 90, 160]}",community-puzzle-number-of-letters-in-a-number-binary/2247,,233,1483116940443.0,,medium,,,,,,,,number-of-letters-in-a-number---binary,,,0,,,1126,655385227499993b03e618bc34a0ca4e6462d24,,Number of letters in a number - Binary,[],,CODE,100,50.0
0,995,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 792813, 'pseudo': 'VilBoub', 'publicHandle': 'bd6706892e49290fb119aa5ddae4238a318297', 'enable': False, 'avatar': 1756328969262, 'cover': 1869151336464}",,1478888701348,,/training/medium/next-car-license-plate,0,"{'feedbackId': 233, 'feedbacks': [1, 2, 14, 78, 111]}",community-puzzle-next-car-license-plate/2259,,234,1480848987006.0,,medium,,,,,,,,next-car-license-plate,,,0,,,726,61781168c3484813e131a215b228881dc26ca32,,Next car license plate  ?,[],,CODE,100,50.0
0,1262,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 154906, 'pseudo': 'JBM', 'publicHandle': '0d71f9df5da706f9f77c07c34d12480e609451', 'enable': False}",,1479041451393,,/training/easy/horse-racing-hyperduals,0,"{'feedbackId': 234, 'feedbacks': [2, 14, 37, 71, 86]}",community-puzzle-horse-racing-hyperduals/2264,,235,1479064557006.0,,easy,,,,,,,,horse-racing-hyperduals,,,0,,,1046,618542048513d71b1fcf5be20adfbdade3d5a21,,Horse-racing Hyperduals,"[{'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': [{'handle': 'loops', 'value': 'Boucles', 'children': []}]}]",,CODE,100,50.0
0,532,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 272329, 'pseudo': 'Arglanir', 'publicHandle': '465ccb0b5ae845115115bb2070e7e0b6923272', 'enable': False, 'avatar': 3884009540055}",,1479063489458,,/training/hard/laser-and-mirrors,0,"{'feedbackId': 235, 'feedbacks': [0, 1, 3, 24, 50]}",community-puzzle-laser-and-mirrors/2266,,236,1488558358116.0,,hard,,,,,,,,laser-and-mirrors,,,0,,,288,70429719803349f175ebc430dce7ffceb4672ea,,Laser and mirrors,[],,CODE,0,50.0
0,172,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 943426, 'pseudo': 'GabrielEm', 'publicHandle': 'e082fb5df2094cfe9144be1f83d6990e624349', 'enable': False, 'avatar': 4820737404749, 'cover': 8871655713761}",,1479155576690,,/training/expert/hourglass,0,"{'feedbackId': 236, 'feedbacks': [2, 5, 3, 2, 13]}",community-puzzle-hourglass/2269,,237,1500726762575.0,,expert,,,,,,,,hourglass,,,0,,,86,81325479e85b7e76b0dda05696df133d1f5b7ea,,Hourglass,[],,CODE,0,50.0
0,1465,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 802171, 'pseudo': 'Merome', 'publicHandle': 'e635f00c5f8dd5526cd68182ae273b05171208', 'enable': False, 'avatar': 1833057833457, 'cover': 1833091174140}",,1479301562764,,/training/easy/self-driving-car-testing,0,"{'feedbackId': 237, 'feedbacks': [6, 11, 29, 77, 100]}",community-puzzle-self-driving-car-testing/2275,,238,1554557893042.0,,easy,,,,,,,,self-driving-car-testing,,,0,,,981,8132550ec360eb3c0dcfc92b1ec80689bf23b0f,,Self-driving car testing,[],,CODE,100,50.0
0,233,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 154906, 'pseudo': 'JBM', 'publicHandle': '0d71f9df5da706f9f77c07c34d12480e609451', 'enable': False}",,1479421318058,,/training/medium/horse-hyperracing-hyperduals,0,"{'feedbackId': 238, 'feedbacks': [3, 2, 1, 7, 28]}",community-puzzle-horse-hyperracing-hyperduals/2284,,239,1481413067006.0,,medium,,,,,,,,horse-hyperracing-hyperduals,,,0,,,144,6352050e2dd92ad36934bf4b85c16c019dd27d5,,Horse-hyperracing Hyperduals,[],,CODE,100,50.0
2,4855,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,9395401373638.0,1479487160604,,/training/hard/winamax-sponsored-contest,0,"{'feedbackId': 1612, 'feedbacks': [1, 0, 1, 14, 22]}",,,240,1560171694895.0,,hard,5281576966105.0,,winamax-golf,,,,,winamax-sponsored-contest,1629606242375.0,,1,,,737,77707885a9322824b06fe07e1e03fc123cac923,2550483424936.0,Winamax Sponsored Challenge,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': [{'handle': 'recursion', 'value': 'Récursion', 'children': []}, {'handle': 'backtracking', 'value': 'Retour sur trace', 'children': []}]}]",,CODE,0,250.0
0,1023,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 802230, 'pseudo': 'Orabig', 'publicHandle': '46c25faf73e99a1d43e373e32d59f2d8032208', 'enable': False, 'avatar': 1718532341458, 'cover': 6081942249918}",,1479846884788,,/training/hard/kolakoski-sequence,0,"{'feedbackId': 240, 'feedbacks': [1, 2, 17, 57, 88]}",community-puzzle-kolakoski-sequence/2301,,241,1487501027785.0,,hard,,,,,,,,kolakoski-sequence,,,0,,,649,63098000f8f336389ca6fef3cd734eda2a2c875,,Kolakoski Sequence,[],,CODE,100,50.0
0,249,,,True,"{'userId': 552776, 'pseudo': 'player_one', 'publicHandle': 'fefb3b0a360d9451bde5553900470e2d677255', 'enable': False, 'avatar': 15603633176753, 'cover': 1775987663405}",,1479908737950,,/training/expert/ticket-to-ride-europe,0,"{'feedbackId': 241, 'feedbacks': [0, 0, 0, 2, 19]}",community-puzzle-ticket-to-ride-europe/2304,,242,,,expert,,,,,,,,ticket-to-ride-europe,,,0,,,55,19539549757ca776d70f240e5c4326bc004d0f08,,Ticket to Ride: Europe,[],,CODE,0,50.0
0,1592,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 792813, 'pseudo': 'VilBoub', 'publicHandle': 'bd6706892e49290fb119aa5ddae4238a318297', 'enable': False, 'avatar': 1756328969262, 'cover': 1869151336464}",,1479977734334,,/training/medium/folding-paper,0,"{'feedbackId': 242, 'feedbacks': [0, 1, 23, 131, 203]}",community-puzzle-folding-paper/2305,,243,1481217898007.0,,medium,,,,,,,,folding-paper,,,0,,,1265,6398581d7ba5bfd3945e79c1a5240443cc89ac1,,Folding Paper,[],,CODE,100,50.0
0,1434,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1691929, 'pseudo': 'Blubbor', 'publicHandle': '6f5bc9831713526e19561bddd96a9ab69291961', 'enable': False, 'avatar': 8734602753318}",,1480060335052,,/training/medium/micro-assembly,0,"{'feedbackId': 243, 'codingamerFeedback': 5, 'feedbacks': [0, 1, 10, 62, 243]}",community-puzzle-micro-assembly/2312,,244,1480773125007.0,,medium,,,,,,,,micro-assembly,,,0,,,1196,6347389ffaee60dd2d7937a27b6929a41c4059b,,Micro Assembly,[],,CODE,100,50.0
0,1495,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1174714, 'pseudo': 'Shoko84', 'publicHandle': 'b23e9b2c3708c21e0a0221b1d6c0a9eb4174711', 'enable': False, 'avatar': 9552765056380, 'cover': 9634123381295}",,1481223507091,,/training/medium/cards-castle,0,"{'feedbackId': 244, 'feedbacks': [1, 3, 36, 107, 144]}",community-puzzle-cards-castle/2389,,245,1481823593009.0,,medium,,,,,,,,cards-castle,,,0,,,1123,646097893afc3c03c4d9bb2ecfdbb3afd6e9e13,,Cards castle,[],,CODE,100,50.0
0,1944,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1547591, 'pseudo': 'i-d-k', 'publicHandle': '7b1a20862e26548e3f53e1f229c58afb1957451', 'enable': False, 'avatar': 6332484626377}",,1481707130592,,/training/medium/magic-stones,0,"{'feedbackId': 245, 'feedbacks': [1, 6, 24, 120, 163]}",community-puzzle-magic-stones/2412,,246,1486060534731.0,,medium,,,,,,,,magic-stones,,,0,,,1402,6472725a82a8ec412b11531725d7d8752f7410a,,Magic stones,[],,CODE,100,50.0
0,3424,fantastic-bits,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",False,,9769740826020.0,1481713373358,,/multiplayer/bot-programming/fantastic-bits,0,"{'feedbackId': 247, 'feedbacks': [2, 0, 3, 18, 215]}",fantastic-bits-puzzle-discussion/2413,1996.0,247,1569325254817.0,"{'divisionIndex': 3, 'divisionCount': 6, 'openingLeaguesCount': 0, 'divisionOffset': 0}",multi,9771522673920.0,,,,rank,,7.0,fantastic-bits,12070769771219.0,fantastic-bits,90,"[164921704, 164921717, 164815067, 164817175]",19.97,0,6454244232ec2b4bb47631f8e172ba0414f1285,9769715056799.0,Fantastic Bits,"[{'handle': 'algorithms', 'value': 'Algorithmes', 'children': []}, {'handle': 'maths-physics', 'value': 'Maths / Physique', 'children': [{'handle': 'trigonometry', 'value': 'Trigonométrie', 'children': []}, {'handle': 'distance', 'value': 'Distances', 'children': []}]}, {'handle': 'artificial-intelligence', 'value': 'Intelligence Artificielle', 'children': [{'handle': 'multi-agent', 'value': 'Multi-agent', 'children': []}, {'handle': 'simulation', 'value': 'Simulation', 'children': []}]}, {'handle': 'programming-fundamentals', 'value': 'Fondamentaux de Programmation', 'children': []}]",611.0,ARENA,0,
0,506,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 153965, 'pseudo': 'Keelhaul', 'publicHandle': '33ab64bba7b3fbcd014b8bb7a50a4684569351', 'enable': False, 'avatar': 4367050238110, 'cover': 8187822376146}",,1482087824587,,/training/hard/to-skys-edge,0,"{'feedbackId': 249, 'feedbacks': [0, 0, 10, 31, 48]}",community-puzzle-to-skys-edge/2430,,248,1549735229091.0,,hard,,,,,,,,to-skys-edge,,,0,,,313,6515298ebe49cfd46420047de34e07ba1977b0b,,To Sky's Edge,[],,CODE,0,50.0
0,310,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1029663, 'pseudo': 'Skreamly', 'publicHandle': 'd7f0c2f1ef32fb7e258c83934d653bdd3669201', 'enable': False, 'avatar': 10310918289639}",,1482157155342,,/training/hard/execution-circle,0,"{'feedbackId': 250, 'codingamerFeedback': 4, 'feedbacks': [0, 3, 3, 9, 26]}",community-puzzle-execution-circle/2431,,249,1552139912067.0,,hard,,,,,,,,execution-circle,,,0,,,196,6699835acbe1c0731c1609ca9f881cbaea857f4,,Execution Circle,[],,CODE,100,50.0
0,913,,"{'userId': 270881, 'pseudo': 'Maurice_Moss', 'publicHandle': 'de015f1a510d60cdcd0551896a34c709188072', 'enable': False, 'avatar': 30069480173944, 'cover': 30075222090945, 'tagline': 'Have you tried turning it off and on again ?', 'level': 30}",True,"{'userId': 1373427, 'pseudo': 'VinceKanabo', 'publicHandle': '828e00168f700be0c8fdcd1ea17eca307243731', 'enable': False, 'avatar': 4037663650835, 'cover': 4037633487499}",,1482243976674,,/training/hard/the-max-surface-box,0,"{'feedbackId': 251, 'feedbacks': [2, 2, 22, 41, 46]}",community-puzzle-the-max-surface-box/2434,,250,1483638672047.0,,hard,,,,,,,,the-max-surface-box,,,0,,,471,6592751e93f49d03488cc22772943f4b6261851,,The max surface box,[],,CODE,100,50.0
